820.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
821.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
822.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
823.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
824.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
825.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
826.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
827.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
828.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
829.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
830.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
831.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
832.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
833.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
834.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
835.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
836.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
837.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
838.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
839.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
840.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
841.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
842.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
843.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
844.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
845.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
846.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
847.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
848.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
849.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
850.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
851.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
852.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
853.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
854.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
855.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
856.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
857.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
858.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
859.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
860.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
861.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
862.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
863.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
864.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
865.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
866.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
867.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
868.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
869.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
870.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
871.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
872.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
873.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
874.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
875.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
876.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
877.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
878.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
879.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
880.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
881.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
882.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
883.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
884.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
885.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
886.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
887.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
888.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
889.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
890.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
891.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
892.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
893.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
894.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
895.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
896.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
897.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
898.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
899.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
900.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
901.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
902.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
903.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
904.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
905.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
906.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
907.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
908.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
909.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
910.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
911.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
912.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
913.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
914.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
915.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
916.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
917.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
918.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
919.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
920.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
921.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
922.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
923.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
924.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
925.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
926.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
927.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
928.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
929.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
930.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
931.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
932.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
933.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
934.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
935.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
936.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
937.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
938.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
939.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
940.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
941.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
942.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
943.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
944.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
945.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
946.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
947.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
948.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
949.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
950.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
951.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
952.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
953.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
954.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
955.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
956.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
957.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
958.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
959.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
960.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
961.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
962.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
963.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
964.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
965.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
966.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
967.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
968.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
969.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
970.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
971.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
972.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
973.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
974.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
975.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
976.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
977.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
978.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
979.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
980.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
981.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
982.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
983.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
984.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
985.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
986.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
987.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
988.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
989.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
990.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
991.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
992.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
993.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
994.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
995.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
996.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
997.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
998.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
999.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1000.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1001.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1002.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1003.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1004.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1005.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1006.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1007.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1008.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1009.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1010.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1011.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1012.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1013.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1014.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1015.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1016.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1017.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1018.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1019.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1020.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1021.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1022.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1023.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1024.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1025.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1026.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1027.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1028.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1029.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1030.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1031.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1032.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1033.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1034.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1035.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1036.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1037.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1038.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1039.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1040.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1041.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1042.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1043.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1044.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1045.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1046.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1047.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1048.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1049.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1050.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1051.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1052.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1053.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1054.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1055.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1056.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1057.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1058.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1059.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1060.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1061.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1062.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1063.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1064.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1065.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1066.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1067.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1068.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1069.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1070.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1071.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1072.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1073.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1074.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1075.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1076.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1077.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1078.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1079.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1080.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1081.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1082.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1083.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1084.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1085.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1086.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1087.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1088.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1089.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1090.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1091.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1092.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1093.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1094.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1095.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1096.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1097.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1098.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1099.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1100.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1101.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1102.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1103.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1104.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1105.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1106.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1107.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1108.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1109.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1110.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1111.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1112.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1113.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1114.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1115.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1116.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1117.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1118.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1119.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1120.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1121.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1122.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1123.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1124.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1125.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1126.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1127.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1128.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1129.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1130.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1131.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1132.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1133.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1134.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1135.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1136.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1137.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1138.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1139.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1140.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1141.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1142.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1143.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1144.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1145.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1146.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1147.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1148.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1149.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1150.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1151.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1152.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1153.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1154.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1155.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1156.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1157.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1158.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1159.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1160.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1161.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1162.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1163.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1164.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1165.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1166.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1167.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1168.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1169.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1170.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1171.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1172.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1173.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1174.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1175.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1176.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1177.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1178.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1179.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1180.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1181.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1182.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1183.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1184.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1185.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1186.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1187.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1188.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1189.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1190.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1191.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1192.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1193.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1194.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1195.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1196.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1197.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1198.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1199.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1200.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1201.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1202.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1203.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1204.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1205.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1206.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1207.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1208.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1209.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1210.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1211.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1212.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1213.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1214.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1215.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1216.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1217.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1218.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1219.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1220.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1221.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1222.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1223.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
1224.0;0.029136165003690064;0.004340754083072385;1.9412442406719244E-4
